service_id,venue_id,venue_name,service_name,normalized_service_name,service_category,description,duration_minutes,price,currency,price_raw,price_type,tax_service_status,couple_price,per_person,booking_url,source_url,date_verified,confidence
obs-3ff7376720-s3,obs-3ff7376720,Espace Spa Bali,Calm and relax me / Full Body,Other,Other,"A much softer approach with a touch of swedish for those who favour “effleurage” rather than deeper movements. From soft to middle pressure it is all about slow, sliding and long connective movements. Ideal for jet lag and calming the nervous system.",60,323000,IDR,"IDR 323,000",FIXED,,,true,https://espacespabali.com/booking,https://espacespabali.com/our-services/aromatherapy-therapeutic-massages,2026-08-25T01:39:11+00:00,high
obs-3ff7376720-s4,obs-3ff7376720,Espace Spa Bali,Calm and relax me / Full Body,Other,Other,"A much softer approach with a touch of swedish for those who favour “effleurage” rather than deeper movements. From soft to middle pressure it is all about slow, sliding and long connective movements. Ideal for jet lag and calming the nervous system.",90,423000,IDR,"IDR 423,000",FIXED,,,true,https://espacespabali.com/booking,https://espacespabali.com/our-services/aromatherapy-therapeutic-massages,2026-08-25T01:39:11+00:00,high
obs-3ff7376720-s5,obs-3ff7376720,Espace Spa Bali,Tension Relief – Deep tissue,Deep Tissue,Deep Tissue,"Sitting long hours on planes or over a desk, improper posture have inspired these highly beneficial techniques. Our therapists are trained to relieve tension and stress in specific parts of the body. Foot reflexology will also stimulate the body’s recuperative power.",60,323000,IDR,"IDR 323,000",FIXED,,,true,https://espacespabali.com/booking,https://espacespabali.com/our-services/aromatherapy-therapeutic-massages,2026-08-25T01:39:11+00:00,high
obs-3ff7376720-s6,obs-3ff7376720,Espace Spa Bali,Tension Relief – Deep tissue,Deep Tissue,Deep Tissue,"Sitting long hours on planes or over a desk, improper posture have inspired these highly beneficial techniques. Our therapists are trained to relieve tension and stress in specific parts of the body. Foot reflexology will also stimulate the body’s recuperative power.",90,423000,IDR,"IDR 423,000",FIXED,,,true,https://espacespabali.com/booking,https://espacespabali.com/our-services/aromatherapy-therapeutic-massages,2026-08-25T01:39:11+00:00,high
obs-3ff7376720-s7,obs-3ff7376720,Espace Spa Bali,Pregnancy Massage / Feel lighter,Pregnancy Massage,Pregnancy Massage,Will make you feel lighter again,60,323000,IDR,"IDR 323,000",FIXED,,,true,https://espacespabali.com/booking,https://espacespabali.com/our-services/aromatherapy-therapeutic-massages,2026-08-25T01:39:11+00:00,high
obs-3ff7376720-s8,obs-3ff7376720,Espace Spa Bali,Pregnancy Massage / Feel lighter,Pregnancy Massage,Pregnancy Massage,Will make you feel lighter again,90,423000,IDR,"IDR 423,000",FIXED,,,true,https://espacespabali.com/booking,https://espacespabali.com/our-services/aromatherapy-therapeutic-massages,2026-08-25T01:39:11+00:00,high
obs-3ff7376720-s9,obs-3ff7376720,Espace Spa Bali,Four hands massage,Four Hands Massage,Four Hands Massage,A marvelous choreography performed by two therapists working in perfect harmony produces an unforgettable journey.,60,554000,IDR,"IDR 554,000",FIXED,,,true,https://espacespabali.com/booking,https://espacespabali.com/our-services/aromatherapy-therapeutic-massages,2026-08-25T01:39:11+00:00,high
obs-3ff7376720-s10,obs-3ff7376720,Espace Spa Bali,Four hands massage,Four Hands Massage,Four Hands Massage,A marvelous choreography performed by two therapists working in perfect harmony produces an unforgettable journey.,90,715000,IDR,"IDR 715,000",FIXED,,,true,https://espacespabali.com/booking,https://espacespabali.com/our-services/aromatherapy-therapeutic-massages,2026-08-25T01:39:11+00:00,high
obs-3ff7376720-s11,obs-3ff7376720,Espace Spa Bali,Warm Stones Massage,Hot Stone,Hot Stone,Basaltic warm stones ensure a deeper relaxation and purification. Experience the healing powers of this age-old detoxifying therapy.,90,519000,IDR,"IDR 519,000",FIXED,,,true,https://espacespabali.com/booking,https://espacespabali.com/our-services/aromatherapy-therapeutic-massages,2026-08-25T01:39:11+00:00,high
obs-3ff7376720-s12,obs-3ff7376720,Espace Spa Bali,Crystal aromatheraphy foot reflexology,Reflexology,Reflexology,Discover the benefits of this relaxing as well as tonifying and stimulating approach. It is ideal for jet lag.,60,299000,IDR,"IDR 299,000",FIXED,,,true,https://espacespabali.com/booking,https://espacespabali.com/our-services/aromatherapy-therapeutic-massages,2026-08-25T01:39:11+00:00,high
obs-3ff7376720-s13,obs-3ff7376720,Espace Spa Bali,Crystal aromatheraphy foot reflexology,Reflexology,Reflexology,Discover the benefits of this relaxing as well as tonifying and stimulating approach. It is ideal for jet lag.,90,387000,IDR,"IDR 387,000",FIXED,,,true,https://espacespabali.com/booking,https://espacespabali.com/our-services/aromatherapy-therapeutic-massages,2026-08-25T01:39:11+00:00,high
obs-3ff7376720-s14,obs-3ff7376720,Espace Spa Bali,Aromatherapy Therapeutic Massages,Aromatherapy,Aromatherapy,"Our signature massage. A rejuvenating and stimulating approach to massage. Our unique blend of techniques combines long massage strokes, deep stimulation on muscles and Chinese foot reflexology to leave you feeling entirely rejuvenated.",,,,,,,,,https://espacespabali.com/booking,https://espacespabali.com/,2026-08-25T01:39:11+00:00,medium
obs-3ff7376720-s15,obs-3ff7376720,Espace Spa Bali,Bodymask – Wrap,Body Wrap,Body Wrap,All treatments begin with a traditional relaxing massage to improve body metabolism. The body is wrapped with a thermo lactic film increasing heat stimulation as well as facilitating ingredients absorption into the body’s pores to relieve stress.,,,,,,,,,https://espacespabali.com/booking,https://espacespabali.com/,2026-08-25T01:39:11+00:00,medium
obs-3ff7376720-s16,obs-3ff7376720,Espace Spa Bali,Body Scrub – Skin Exfoliation,Body Scrub,Body Scrub,All “body scrub” treatments end with a traditional relaxing massage to harmonize your senses.,,,,,,,,,https://espacespabali.com/booking,https://espacespabali.com/,2026-08-25T01:39:11+00:00,medium
obs-3ff7376720-s17,obs-3ff7376720,Espace Spa Bali,Traditional Facial,Facial,Facial,"Our facial massage provides relaxation, drainage and activation of the skin’s metabolism. It is ideal for cooling, soothing and rejuvenating sun damaged skin. Enjoy a hand, arm or foot massage during our skin conditioning mask. For oily-normal skin or sensitive-dehydrated. (per your request).",,,,,,,,,https://espacespabali.com/booking,https://espacespabali.com/,2026-08-25T01:39:11+00:00,medium
obs-3ff7376720-s18,obs-3ff7376720,Espace Spa Bali,Deep Cleansing Facial,Facial,Facial,Face steamer will allow deeper cleansing of impurities.,,,,,,,,,https://espacespabali.com/booking,https://espacespabali.com/,2026-08-25T01:39:11+00:00,medium
obs-3ff7376720-s19,obs-3ff7376720,Espace Spa Bali,Manicure – Pedicure,Manicure,Manicure,Full nail grooming combined with an aromatic scrub and massage to beautify and pamper your hands and feet.,,,,,,,,,https://espacespabali.com/booking,https://espacespabali.com/,2026-08-25T01:39:11+00:00,medium
obs-3ff7376720-s20,obs-3ff7376720,Espace Spa Bali,Stress Break – Chair Massage,Traditional Massage,Traditional Massage,"For the ones with little time. Will relieve tension in the neck, shoulders and upper back area.",,,,,,,,,https://espacespabali.com/booking,https://espacespabali.com/,2026-08-25T01:39:11+00:00,medium
obs-3ff7376720-s21,obs-3ff7376720,Espace Spa Bali,Hair & Scalp Sensations – Cream bath,Cream Bath,Cream Bath,"Enjoy the outrageous pleasure of this traditional Indonesian treatment. First, rich conditioning cream is massaged into scalp and hair in an experience that is both blissful and beneficial. Tension melts away, and the scalp tingles with improved circulation as your hair is softened, enriched and ...",,,,,,,,,https://espacespabali.com/booking,https://espacespabali.com/,2026-08-25T01:39:11+00:00,medium
obs-3ff7376720-s22,obs-3ff7376720,Espace Spa Bali,Body sugaring – Hair removal,Other,Other,Art of hair removal. Body sugaring is a gentle and effective method for removing unwanted hair.,,,,,,,,,https://espacespabali.com/booking,https://espacespabali.com/,2026-08-25T01:39:11+00:00,medium
obs-eae39125bf-s1,obs-eae39125bf,Hati Thai,Bali Bliss – Balinese Massage,Balinese Massage,Balinese Massage,"The traditional Balinese massage combines techniques of acupressure, stretching, deep tissue massage, and aromatherapy. It relaxes, reduces stress, and relieves muscle tension.",60,200000,IDR,200.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s2,obs-eae39125bf,Hati Thai,Bali Bliss – Balinese Massage,Balinese Massage,Balinese Massage,"The traditional Balinese massage combines techniques of acupressure, stretching, deep tissue massage, and aromatherapy. It relaxes, reduces stress, and relieves muscle tension.",90,270000,IDR,270.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s3,obs-eae39125bf,Hati Thai,Bali Bliss – Balinese Massage,Balinese Massage,Balinese Massage,"The traditional Balinese massage combines techniques of acupressure, stretching, deep tissue massage, and aromatherapy. It relaxes, reduces stress, and relieves muscle tension.",120,350000,IDR,350.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s4,obs-eae39125bf,Hati Thai,Thai Harmony – Thai Massage,Thai Massage,Thai Massage,"The traditional Balinese massage combines techniques of acupressure, stretching, deep tissue massage, and aromatherapy. It relaxes, reduces stress, and relieves muscle tension.",60,200000,IDR,200.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s5,obs-eae39125bf,Hati Thai,Thai Harmony – Thai Massage,Thai Massage,Thai Massage,"The traditional Balinese massage combines techniques of acupressure, stretching, deep tissue massage, and aromatherapy. It relaxes, reduces stress, and relieves muscle tension.",90,270000,IDR,270.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s6,obs-eae39125bf,Hati Thai,Thai Harmony – Thai Massage,Thai Massage,Thai Massage,"The traditional Balinese massage combines techniques of acupressure, stretching, deep tissue massage, and aromatherapy. It relaxes, reduces stress, and relieves muscle tension.",120,360000,IDR,360.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s7,obs-eae39125bf,Hati Thai,Ayurvedic Flow – Lymphatic-Ayurvedic Massage,Lymphatic Massage,Lymphatic Massage,"A gentle massage combining lymphatic and Ayurvedic techniques, supporting body detoxification, improving circulation, and reducing swelling.",60,200000,IDR,200.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s8,obs-eae39125bf,Hati Thai,Ayurvedic Flow – Lymphatic-Ayurvedic Massage,Lymphatic Massage,Lymphatic Massage,"A gentle massage combining lymphatic and Ayurvedic techniques, supporting body detoxification, improving circulation, and reducing swelling.",90,270000,IDR,270.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s9,obs-eae39125bf,Hati Thai,Ayurvedic Flow – Lymphatic-Ayurvedic Massage,Lymphatic Massage,Lymphatic Massage,"A gentle massage combining lymphatic and Ayurvedic techniques, supporting body detoxification, improving circulation, and reducing swelling.",120,350000,IDR,350.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s10,obs-eae39125bf,Hati Thai,Kobido Glow – Facial Massage with Kobido Elements,Facial,Facial,"A deep facial massage based on Kobido techniques, stimulating facial muscles, improving circulation, firming the skin, and having anti-aging effects.",60,250000,IDR,250.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s11,obs-eae39125bf,Hati Thai,Lomi Lomi Bliss – Lomi Lomi Massage,Lomi Lomi,Lomi Lomi,"Traditional Hawaiian massage that uses long, flowing movements to achieve deep relaxation and balance.",60,200000,IDR,200.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s12,obs-eae39125bf,Hati Thai,Lomi Lomi Bliss – Lomi Lomi Massage,Lomi Lomi,Lomi Lomi,"Traditional Hawaiian massage that uses long, flowing movements to achieve deep relaxation and balance.",90,270000,IDR,270.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s13,obs-eae39125bf,Hati Thai,Lomi Lomi Bliss – Lomi Lomi Massage,Lomi Lomi,Lomi Lomi,"Traditional Hawaiian massage that uses long, flowing movements to achieve deep relaxation and balance.",120,350000,IDR,350.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s14,obs-eae39125bf,Hati Thai,Herbal Harmony – Herbal Compress Massage,Traditional Massage,Traditional Massage,"Massage using warm herbal compresses that relieve pain, relax muscles, and improve circulation.",60,250000,IDR,250.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s15,obs-eae39125bf,Hati Thai,Herbal Harmony – Herbal Compress Massage,Traditional Massage,Traditional Massage,"Massage using warm herbal compresses that relieve pain, relax muscles, and improve circulation.",90,300000,IDR,300.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s16,obs-eae39125bf,Hati Thai,Herbal Harmony – Herbal Compress Massage,Traditional Massage,Traditional Massage,"Massage using warm herbal compresses that relieve pain, relax muscles, and improve circulation.",120,380000,IDR,380.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s17,obs-eae39125bf,Hati Thai,Foot Serenity – Foot Reflexology,Reflexology,Reflexology,"Foot massage technique that stimulates reflex points, improving internal organ function and overall energy balance.",60,160000,IDR,160.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s18,obs-eae39125bf,Hati Thai,Foot Serenity – Foot Reflexology,Reflexology,Reflexology,"Foot massage technique that stimulates reflex points, improving internal organ function and overall energy balance.",90,220000,IDR,220.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s19,obs-eae39125bf,Hati Thai,Foot Serenity – Foot Reflexology,Reflexology,Reflexology,"Foot massage technique that stimulates reflex points, improving internal organ function and overall energy balance.",120,270000,IDR,270.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s20,obs-eae39125bf,Hati Thai,Little Bliss – Children’s Massage,Traditional Massage,Traditional Massage,"Gentle massage tailored for children, promoting relaxation, improving sleep, and reducing stress.",30,120000,IDR,120.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s21,obs-eae39125bf,Hati Thai,Little Bliss – Children’s Massage,Traditional Massage,Traditional Massage,"Gentle massage tailored for children, promoting relaxation, improving sleep, and reducing stress.",60,180000,IDR,180.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s22,obs-eae39125bf,Hati Thai,Body Polish – Body Scrub,Body Scrub,Body Scrub,"Deep body exfoliation that removes dead skin cells, improves circulation, and leaves the skin smooth and nourished.",30,250000,IDR,250.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s23,obs-eae39125bf,Hati Thai,Body Polish – Body Scrub,Body Scrub,Body Scrub,"Deep body exfoliation that removes dead skin cells, improves circulation, and leaves the skin smooth and nourished.",60,400000,IDR,400.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s24,obs-eae39125bf,Hati Thai,Ear Candle,Ear Candle,Ear Candle,,30,100000,IDR,100.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s25,obs-eae39125bf,Hati Thai,Medical Massage (hot cream + tiger balm),Traditional Massage,Traditional Massage,,60,250000,IDR,250.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s26,obs-eae39125bf,Hati Thai,Medical Massage (hot cream + tiger balm),Traditional Massage,Traditional Massage,,90,320000,IDR,320.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s27,obs-eae39125bf,Hati Thai,Sport Massage,Sports Massage,Sports Massage,,60,250000,IDR,250.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s28,obs-eae39125bf,Hati Thai,Sport Massage,Sports Massage,Sports Massage,,90,320000,IDR,320.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s29,obs-eae39125bf,Hati Thai,Slimming / Anti-cellulite Massage,Body Treatment,Body Treatment,,60,300000,IDR,300.000 RP,FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/hati-thai-canggu/,2026-08-25T01:39:11+00:00,high
obs-eae39125bf-s30,obs-eae39125bf,Hati Thai,Balinese Massage Experience,Balinese Massage,Balinese Massage,"A welcoming hands-on introduction for tourists, couples, complete beginners and anyone who wants to learn a practical skill during a stay in Bali.",,1500000,IDR,"IDR 1,500,000",FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/massage-school,2026-08-25T01:39:11+00:00,medium
obs-eae39125bf-s31,obs-eae39125bf,Hati Thai,Massage Discovery,Traditional Massage,Traditional Massage,A compact course for people who want to experience several complementary techniques in a short time.,,2800000,IDR,"IDR 2,800,000",FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/massage-school,2026-08-25T01:39:11+00:00,medium
obs-eae39125bf-s32,obs-eae39125bf,Hati Thai,Level 1 Intensive,Other,Other,An intensive professional foundation for future therapists and existing practitioners who want to broaden their skills.,,8500000,IDR,"IDR 8,500,000",FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/massage-school,2026-08-25T01:39:11+00:00,medium
obs-eae39125bf-s33,obs-eae39125bf,Hati Thai,Level 2 Professional Program,Other,Other,A month-long program for people who are serious about developing in the spa and wellness industry.,,22000000,IDR,"IDR 22,000,000",FIXED,,,true,https://www.fresha.com/pl/a/hati-thai-holistic-spa-canggu-bali-tibubeneng-badung-regency-jalan-raya-semat-lbwcl81a,https://hatithai.id/massage-school,2026-08-25T01:39:11+00:00,medium
obs-9bb117e811-s1,obs-9bb117e811,Chill Reflexology,The Classic,Other,Other,Transform your day with a relaxing combination of reflexology and acupressure. This Classic Chill treatment concentrates on the feet and ankles where tension and fatigue are often stored and finishes with the neck and shoulders to give your whole body a powerful sense of well being.,60,302500,IDR,"IDR 302,500",FIXED,,,true,https://chillreflexologybali.com/booking/spabooking/booking.html,https://chillreflexologybali.com/,2026-08-25T01:39:11+00:00,high
obs-9bb117e811-s2,obs-9bb117e811,Chill Reflexology,Chill Out,Other,Other,"Lay down and chill out for an hour and experience a deeply relaxing full body pressure point massage. By concentrating on stimulating and clearing the energy pathways in the body, this revitalizing treatment will leave you feeling totally chilled out!",60,302500,IDR,"IDR 302,500",FIXED,,,true,https://chillreflexologybali.com/booking/spabooking/booking.html,https://chillreflexologybali.com/,2026-08-25T01:39:11+00:00,high
obs-9bb117e811-s3,obs-9bb117e811,Chill Reflexology,The Ultimate Chill,Other,Other,"The Ultimate Chill treatment combines reflexology and acupressure to ease your body and mind of stress and tension. Concentrating on the feet, ankles, neck and shoulders our trained and skilled therapists will relieve built up pressures helping to make you feel more balanced for the rest of the day.",90,350900,IDR,"IDR 350,900",FIXED,,,true,https://chillreflexologybali.com/booking/spabooking/booking.html,https://chillreflexologybali.com/,2026-08-25T01:39:11+00:00,high
obs-9bb117e811-s4,obs-9bb117e811,Chill Reflexology,Holistic Chill,Other,Other,"Relax and enjoy the benefits of this hour and a half deeply therapeutic full body treatment. An extension of our Chill Out, this treatment concentrates intensely on specific reflex and acupressure points of the body to prevent and alleviate symptoms such as headaches, migraines and poor blood circulation. These are often symptoms of jet lag which makes Holistic Chill the perfect choice before or a",90,350900,IDR,"IDR 350,900",FIXED,,,true,https://chillreflexologybali.com/booking/spabooking/booking.html,https://chillreflexologybali.com/,2026-08-25T01:39:11+00:00,high
obs-9bb117e811-s5,obs-9bb117e811,Chill Reflexology,The Therapy,Other,Other,"Our highly trained Reflexologists will pamper you with our 2 hour traditional eastern reflexology treatment combined with the therapeutic acupressure. Relax while you feel tension melt away and enjoy the benefits of this amazing treatment with improved energy, promoting healing, and make you feel at peace.",120,459800,IDR,"IDR 459,800",FIXED,,,true,https://chillreflexologybali.com/booking/spabooking/booking.html,https://chillreflexologybali.com/,2026-08-25T01:39:11+00:00,high
obs-9bb117e811-s6,obs-9bb117e811,Chill Reflexology,The Classic,Other,Other,Transform your day with a relaxing combination of reflexology and acupressure. This Classic Chill treatment concentrates on the feet and ankles where tension and fatigue are often stored and finishes with the neck and shoulders to give your whole body a powerful sense of well being.,60,302500,IDR,"IDR 302,500",FIXED,,,true,https://chillreflexologybali.com/booking/spabooking/booking.html,https://www.chillreflexologybali.com/chill-reflexology-treatment-menu.html,2026-08-25T01:39:11+00:00,high
obs-9bb117e811-s7,obs-9bb117e811,Chill Reflexology,Chill Out,Other,Other,"Lay down and chill out for an hour and experience a deeply relaxing full body pressure point massage. By concentrating on stimulating and clearing the energy pathways in the body, this revitalizing treatment will leave you feeling totally chilled out!",60,302500,IDR,"IDR 302,500",FIXED,,,true,https://chillreflexologybali.com/booking/spabooking/booking.html,https://www.chillreflexologybali.com/chill-reflexology-treatment-menu.html,2026-08-25T01:39:11+00:00,high
obs-9bb117e811-s8,obs-9bb117e811,Chill Reflexology,The Ultimate Chill,Other,Other,"The Ultimate Chill treatment combines reflexology and acupressure to ease your body and mind of stress and tension. Concentrating on the feet, ankles, neck and shoulders our trained and skilled therapists will relieve built up pressures helping to make you feel more balanced for the rest of the day.",90,350900,IDR,"IDR 350,900",FIXED,,,true,https://chillreflexologybali.com/booking/spabooking/booking.html,https://www.chillreflexologybali.com/chill-reflexology-treatment-menu.html,2026-08-25T01:39:11+00:00,high
obs-9bb117e811-s9,obs-9bb117e811,Chill Reflexology,Holistic Chill,Other,Other,"Relax and enjoy the benefits of this hour and a half deeply therapeutic full body treatment. An extension of our Chill Out, this treatment concentrates intensely on specific reflex and acupressure points of the body to prevent and alleviate symptoms such as headaches, migraines and poor blood circulation. These are often symptoms of jet lag which makes Holistic Chill the perfect choice before or a",90,350900,IDR,"IDR 350,900",FIXED,,,true,https://chillreflexologybali.com/booking/spabooking/booking.html,https://www.chillreflexologybali.com/chill-reflexology-treatment-menu.html,2026-08-25T01:39:11+00:00,high
obs-9bb117e811-s10,obs-9bb117e811,Chill Reflexology,The Therapy,Other,Other,"Our highly trained Reflexologists will pamper you with our 2 hour traditional eastern reflexology treatment combined with the therapeutic acupressure. Relax while you feel tension melt away and enjoy the benefits of this amazing treatment with improved energy, promoting healing, and make you feel at peace.",120,459800,IDR,"IDR 459,800",FIXED,,,true,https://chillreflexologybali.com/booking/spabooking/booking.html,https://www.chillreflexologybali.com/chill-reflexology-treatment-menu.html,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s1,obs-caef9dc4b4,KOYA SPA,BALI BLISS MASSAGE,Traditional Massage,Traditional Massage,A gentle massage with vital points stimulation to detoxify the body and create Calm & Deep Relaxation.,60,350000,IDR,350K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com/,2026-08-25T01:39:11+00:00,high
